"fish_group","rcp","sector","year","value","agg"
"Sea catfishes, coblers","RCP 2.6","Industrial",2016,1663.116982,"By fish group"
"Sea catfishes, coblers","RCP 8.5","Industrial",2016,1650.743678,"By fish group"
"Silver pomfret","RCP 2.6","Industrial",2016,519.1358888,"By fish group"
"Silver pomfret","RCP 8.5","Industrial",2016,515.5803499,"By fish group"
"Acetes shrimps","RCP 2.6","Subsistence",2016,6507.237415,"By fish group"
"Acetes shrimps","RCP 8.5","Subsistence",2016,5208.253433,"By fish group"
"Banana prawn","RCP 2.6","Subsistence",2016,104.0920647,"By fish group"
"Banana prawn","RCP 8.5","Subsistence",2016,102.3971642,"By fish group"
"Barramundi","RCP 2.6","Subsistence",2016,18.29576186,"By fish group"
"Barramundi","RCP 8.5","Subsistence",2016,19.0983314,"By fish group"
"Bartail flathead","RCP 2.6","Subsistence",2016,484.2100493,"By fish group"
"Bartail flathead","RCP 8.5","Subsistence",2016,482.8846101,"By fish group"
"Black pomfret","RCP 2.6","Subsistence",2016,417.719284,"By fish group"
"Black pomfret","RCP 8.5","Subsistence",2016,424.2551382,"By fish group"
"Bombay duck","RCP 2.6","Subsistence",2016,20305.54291,"By fish group"
"Bombay duck","RCP 8.5","Subsistence",2016,20264.08404,"By fish group"
"Chinese silver pomfret","RCP 2.6","Subsistence",2016,658.6935564,"By fish group"
"Chinese silver pomfret","RCP 8.5","Subsistence",2016,648.9252723,"By fish group"
"Commercial shrimps and prawns","RCP 2.6","Subsistence",2016,732.8464013,"By fish group"
"Commercial shrimps and prawns","RCP 8.5","Subsistence",2016,731.283769,"By fish group"
"Cutlassfishes","RCP 2.6","Subsistence",2016,3420.847719,"By fish group"
"Cutlassfishes","RCP 8.5","Subsistence",2016,3460.748197,"By fish group"
"Drums, croakers","RCP 2.6","Subsistence",2016,18912.81198,"By fish group"
"Drums, croakers","RCP 8.5","Subsistence",2016,18884.5156,"By fish group"
"Fourfinger threadfin","RCP 2.6","Subsistence",2016,36.14162225,"By fish group"
"Fourfinger threadfin","RCP 8.5","Subsistence",2016,36.71993364,"By fish group"
"Garment anchovies","RCP 2.6","Subsistence",2016,1443.789968,"By fish group"
"Garment anchovies","RCP 8.5","Subsistence",2016,1440.66738,"By fish group"
"Giant tiger prawn","RCP 2.6","Subsistence",2016,155.0031651,"By fish group"
"Giant tiger prawn","RCP 8.5","Subsistence",2016,46.70924722,"By fish group"
"Green tiger prawn","RCP 2.6","Subsistence",2016,354.5375544,"By fish group"
"Green tiger prawn","RCP 8.5","Subsistence",2016,344.7423574,"By fish group"
"Grunters","RCP 2.6","Subsistence",2016,615.907653,"By fish group"
"Grunters","RCP 8.5","Subsistence",2016,615.2786002,"By fish group"
"Herrings, sardines, menhadens","RCP 2.6","Subsistence",2016,6580.151159,"By fish group"
"Herrings, sardines, menhadens","RCP 8.5","Subsistence",2016,6566.40202,"By fish group"
"Hilsa shad","RCP 2.6","Subsistence",2016,383.9892506,"By fish group"
"Hilsa shad","RCP 8.5","Subsistence",2016,376.0369954,"By fish group"
"Indian mackerel","RCP 2.6","Subsistence",2016,1.887602389,"By fish group"
"Indian mackerel","RCP 8.5","Subsistence",2016,2.619710316,"By fish group"
"Indian white prawn","RCP 2.6","Subsistence",2016,223.1591576,"By fish group"
"Indian white prawn","RCP 8.5","Subsistence",2016,221.3015837,"By fish group"
"Indo-Pacific prawns","RCP 2.6","Subsistence",2016,2285.454036,"By fish group"
"Indo-Pacific prawns","RCP 8.5","Subsistence",2016,2279.581795,"By fish group"
"Indo-Pacific swamp crab","RCP 2.6","Subsistence",2016,1423.497276,"By fish group"
"Indo-Pacific swamp crab","RCP 8.5","Subsistence",2016,1391.551488,"By fish group"
"Jacks, pompanos","RCP 2.6","Subsistence",2016,357.1865535,"By fish group"
"Jacks, pompanos","RCP 8.5","Subsistence",2016,361.3527472,"By fish group"
"Jarbua terapon","RCP 2.6","Subsistence",2016,1719.696504,"By fish group"
"Jarbua terapon","RCP 8.5","Subsistence",2016,1758.898493,"By fish group"
"Johns snapper","RCP 2.6","Subsistence",2016,71.48896349,"By fish group"
"Johns snapper","RCP 8.5","Subsistence",2016,73.27767231,"By fish group"
"Kuruma prawn","RCP 2.6","Subsistence",2016,8.566541696,"By fish group"
"Kuruma prawn","RCP 8.5","Subsistence",2016,8.780397534,"By fish group"
"Mullets, grey mullets","RCP 2.6","Subsistence",2016,3264.697536,"By fish group"
"Mullets, grey mullets","RCP 8.5","Subsistence",2016,3263.592658,"By fish group"
"Others","RCP 2.6","Subsistence",2016,53882.96955,"By fish group"
"Others","RCP 8.5","Subsistence",2016,54511.45594,"By fish group"
"Scats","RCP 2.6","Subsistence",2016,62.36224896,"By fish group"
"Scats","RCP 8.5","Subsistence",2016,62.22826577,"By fish group"
"Sea catfishes, coblers","RCP 2.6","Subsistence",2016,2597.585565,"By fish group"
"Sea catfishes, coblers","RCP 8.5","Subsistence",2016,2629.173949,"By fish group"
"Sepia cuttlefishes","RCP 2.6","Subsistence",2016,749.1364959,"By fish group"
"Sepia cuttlefishes","RCP 8.5","Subsistence",2016,757.8743605,"By fish group"
"Silver biddies","RCP 2.6","Subsistence",2016,422.1821462,"By fish group"
"Silver biddies","RCP 8.5","Subsistence",2016,421.5073507,"By fish group"
"Silver pomfret","RCP 2.6","Subsistence",2016,4509.649233,"By fish group"
"Silver pomfret","RCP 8.5","Subsistence",2016,4490.300358,"By fish group"
"Silver sillago","RCP 2.6","Subsistence",2016,75.14949585,"By fish group"
"Silver sillago","RCP 8.5","Subsistence",2016,75.56088817,"By fish group"
"Slipmouths, ponyfishes","RCP 2.6","Subsistence",2016,1077.823453,"By fish group"
"Slipmouths, ponyfishes","RCP 8.5","Subsistence",2016,1075.50725,"By fish group"
"Smelt-whitings","RCP 2.6","Subsistence",2016,140.9445131,"By fish group"
"Smelt-whitings","RCP 8.5","Subsistence",2016,140.6362762,"By fish group"
"Speckled shrimp","RCP 2.6","Subsistence",2016,272.2513384,"By fish group"
"Speckled shrimp","RCP 8.5","Subsistence",2016,411.1896858,"By fish group"
"Stargazers","RCP 2.6","Subsistence",2016,11.95887847,"By fish group"
"Stargazers","RCP 8.5","Subsistence",2016,11.933258,"By fish group"
"Threadfins","RCP 2.6","Subsistence",2016,2544.53825,"By fish group"
"Threadfins","RCP 8.5","Subsistence",2016,2540.449065,"By fish group"
"Thryssas","RCP 2.6","Subsistence",2016,851.1561747,"By fish group"
"Thryssas","RCP 8.5","Subsistence",2016,861.0839882,"By fish group"
"Toli shad","RCP 2.6","Subsistence",2016,13.51898151,"By fish group"
"Toli shad","RCP 8.5","Subsistence",2016,13.23784051,"By fish group"
"Torpedo scad","RCP 2.6","Subsistence",2016,511.4223417,"By fish group"
"Torpedo scad","RCP 8.5","Subsistence",2016,522.696039,"By fish group"
"Upeneid goatfishes","RCP 2.6","Subsistence",2016,15.88815134,"By fish group"
"Upeneid goatfishes","RCP 8.5","Subsistence",2016,15.85398111,"By fish group"
"Whitefin wolf-herring","RCP 2.6","Subsistence",2016,612.28106,"By fish group"
"Whitefin wolf-herring","RCP 8.5","Subsistence",2016,625.4137799,"By fish group"
"Yellowfin seabream","RCP 2.6","Subsistence",2016,263.987451,"By fish group"
"Yellowfin seabream","RCP 8.5","Subsistence",2016,276.2414218,"By fish group"
"All fish groups","RCP 2.6","All sectors",2016,484290.748707415,"Totals"
"All fish groups","RCP 8.5","All sectors",2016,492499.19483608,"Totals"
"All fish groups","RCP 2.6","Artisanal",2016,321300.2319631,"Totals"
"All fish groups","RCP 8.5","Artisanal",2016,329972.2999848,"Totals"
"All fish groups","RCP 2.6","Industrial",2016,23888.2597316,"Totals"
"All fish groups","RCP 8.5","Industrial",2016,24070.5925195,"Totals"
"All fish groups","RCP 2.6","Subsistence",2016,139102.257012715,"Totals"
"All fish groups","RCP 8.5","Subsistence",2016,138456.30233178,"Totals"
"Acetes shrimps","RCP 2.6","All sectors",2016,17424.022665,"By fish group"
"Acetes shrimps","RCP 8.5","All sectors",2016,13591.76623,"By fish group"
"Banana prawn","RCP 2.6","All sectors",2016,104.0920647,"By fish group"
"Banana prawn","RCP 8.5","All sectors",2016,102.3971642,"By fish group"
"Barramundi","RCP 2.6","All sectors",2016,18.29576186,"By fish group"
"Barramundi","RCP 8.5","All sectors",2016,19.0983314,"By fish group"
"Bartail flathead","RCP 2.6","All sectors",2016,484.2100493,"By fish group"
"Bartail flathead","RCP 8.5","All sectors",2016,482.8846101,"By fish group"
"Black pomfret","RCP 2.6","All sectors",2016,417.719284,"By fish group"
"Black pomfret","RCP 8.5","All sectors",2016,424.2551382,"By fish group"
"Bombay duck","RCP 2.6","All sectors",2016,80981.313971,"By fish group"
"Bombay duck","RCP 8.5","All sectors",2016,84467.559165,"By fish group"
"Chinese silver pomfret","RCP 2.6","All sectors",2016,658.6935564,"By fish group"
"Chinese silver pomfret","RCP 8.5","All sectors",2016,648.9252723,"By fish group"
"Commercial shrimps and prawns","RCP 2.6","All sectors",2016,732.8464013,"By fish group"
"Commercial shrimps and prawns","RCP 8.5","All sectors",2016,731.283769,"By fish group"
"Cutlassfishes","RCP 2.6","All sectors",2016,3420.847719,"By fish group"
"Cutlassfishes","RCP 8.5","All sectors",2016,3460.748197,"By fish group"
"Drums, croakers","RCP 2.6","All sectors",2016,23265.345288,"By fish group"
"Drums, croakers","RCP 8.5","All sectors",2016,23456.225931,"By fish group"
"Fourfinger threadfin","RCP 2.6","All sectors",2016,38013.22880225,"By fish group"
"Fourfinger threadfin","RCP 8.5","All sectors",2016,38366.02259364,"By fish group"
"Garment anchovies","RCP 2.6","All sectors",2016,1443.789968,"By fish group"
"Garment anchovies","RCP 8.5","All sectors",2016,1440.66738,"By fish group"
"Giant tiger prawn","RCP 2.6","All sectors",2016,155.0031651,"By fish group"
"Giant tiger prawn","RCP 8.5","All sectors",2016,46.70924722,"By fish group"
"Green tiger prawn","RCP 2.6","All sectors",2016,354.5375544,"By fish group"
"Green tiger prawn","RCP 8.5","All sectors",2016,344.7423574,"By fish group"
"Grunters","RCP 2.6","All sectors",2016,615.907653,"By fish group"
"Grunters","RCP 8.5","All sectors",2016,615.2786002,"By fish group"
"Herrings, sardines, menhadens","RCP 2.6","All sectors",2016,6580.151159,"By fish group"
"Herrings, sardines, menhadens","RCP 8.5","All sectors",2016,6566.40202,"By fish group"
"Hilsa shad","RCP 2.6","All sectors",2016,46706.7572806,"By fish group"
"Hilsa shad","RCP 8.5","All sectors",2016,48423.3510054,"By fish group"
"Indian mackerel","RCP 2.6","All sectors",2016,736.114538989,"By fish group"
"Indian mackerel","RCP 8.5","All sectors",2016,882.094695116,"By fish group"
"Indian white prawn","RCP 2.6","All sectors",2016,223.1591576,"By fish group"
"Indian white prawn","RCP 8.5","All sectors",2016,221.3015837,"By fish group"
"Indo-Pacific king mackerel","RCP 2.6","All sectors",2016,2325.8399988,"By fish group"
"Indo-Pacific king mackerel","RCP 8.5","All sectors",2016,2415.2756266,"By fish group"
"Indo-Pacific prawns","RCP 2.6","All sectors",2016,2285.454036,"By fish group"
"Indo-Pacific prawns","RCP 8.5","All sectors",2016,2279.581795,"By fish group"
"Indo-Pacific swamp crab","RCP 2.6","All sectors",2016,1423.497276,"By fish group"
"Indo-Pacific swamp crab","RCP 8.5","All sectors",2016,1391.551488,"By fish group"
"Jacks, pompanos","RCP 2.6","All sectors",2016,357.1865535,"By fish group"
"Jacks, pompanos","RCP 8.5","All sectors",2016,361.3527472,"By fish group"
"Jarbua terapon","RCP 2.6","All sectors",2016,1719.696504,"By fish group"
"Jarbua terapon","RCP 8.5","All sectors",2016,1758.898493,"By fish group"
"Johns snapper","RCP 2.6","All sectors",2016,71.48896349,"By fish group"
"Johns snapper","RCP 8.5","All sectors",2016,73.27767231,"By fish group"
"Kuruma prawn","RCP 2.6","All sectors",2016,8.566541696,"By fish group"
"Kuruma prawn","RCP 8.5","All sectors",2016,8.780397534,"By fish group"
"Mullets, grey mullets","RCP 2.6","All sectors",2016,3264.697536,"By fish group"
"Mullets, grey mullets","RCP 8.5","All sectors",2016,3263.592658,"By fish group"
"Narrowbarred Spanish mackerel","RCP 2.6","All sectors",2016,1002.380237,"By fish group"
"Narrowbarred Spanish mackerel","RCP 8.5","All sectors",2016,1006.41946,"By fish group"
"Others","RCP 2.6","All sectors",2016,122609.58918,"By fish group"
"Others","RCP 8.5","All sectors",2016,127985.31131,"By fish group"
"Scats","RCP 2.6","All sectors",2016,62.36224896,"By fish group"
"Scats","RCP 8.5","All sectors",2016,62.22826577,"By fish group"
"Sea catfishes, coblers","RCP 2.6","All sectors",2016,29740.162627,"By fish group"
"Sea catfishes, coblers","RCP 8.5","All sectors",2016,28761.487207,"By fish group"
"Sepia cuttlefishes","RCP 2.6","All sectors",2016,749.1364959,"By fish group"
"Sepia cuttlefishes","RCP 8.5","All sectors",2016,757.8743605,"By fish group"
"Silver biddies","RCP 2.6","All sectors",2016,422.1821462,"By fish group"
"Silver biddies","RCP 8.5","All sectors",2016,421.5073507,"By fish group"
"Silver pomfret","RCP 2.6","All sectors",2016,79151.0478818,"By fish group"
"Silver pomfret","RCP 8.5","All sectors",2016,80154.1145479,"By fish group"
"Silver sillago","RCP 2.6","All sectors",2016,75.14949585,"By fish group"
"Silver sillago","RCP 8.5","All sectors",2016,75.56088817,"By fish group"
"Slipmouths, ponyfishes","RCP 2.6","All sectors",2016,1077.823453,"By fish group"
"Slipmouths, ponyfishes","RCP 8.5","All sectors",2016,1075.50725,"By fish group"
"Smelt-whitings","RCP 2.6","All sectors",2016,140.9445131,"By fish group"
"Smelt-whitings","RCP 8.5","All sectors",2016,140.6362762,"By fish group"
"Speckled shrimp","RCP 2.6","All sectors",2016,272.2513384,"By fish group"
"Speckled shrimp","RCP 8.5","All sectors",2016,411.1896858,"By fish group"
"Stargazers","RCP 2.6","All sectors",2016,11.95887847,"By fish group"
"Stargazers","RCP 8.5","All sectors",2016,11.933258,"By fish group"
"Threadfins","RCP 2.6","All sectors",2016,12719.83895,"By fish group"
"Threadfins","RCP 8.5","All sectors",2016,13267.223685,"By fish group"
"Thryssas","RCP 2.6","All sectors",2016,1046.3598272,"By fish group"
"Thryssas","RCP 8.5","All sectors",2016,1070.7340602,"By fish group"
"Toli shad","RCP 2.6","All sectors",2016,13.51898151,"By fish group"
"Toli shad","RCP 8.5","All sectors",2016,13.23784051,"By fish group"
"Torpedo scad","RCP 2.6","All sectors",2016,511.4223417,"By fish group"
"Torpedo scad","RCP 8.5","All sectors",2016,522.696039,"By fish group"
"Upeneid goatfishes","RCP 2.6","All sectors",2016,15.88815134,"By fish group"
"Upeneid goatfishes","RCP 8.5","All sectors",2016,15.85398111,"By fish group"
"Whitefin wolf-herring","RCP 2.6","All sectors",2016,612.28106,"By fish group"
"Whitefin wolf-herring","RCP 8.5","All sectors",2016,625.4137799,"By fish group"
"Yellowfin seabream","RCP 2.6","All sectors",2016,263.987451,"By fish group"
"Yellowfin seabream","RCP 8.5","All sectors",2016,276.2414218,"By fish group"
"Acetes shrimps","RCP 2.6","Artisanal",2017,15141.31934,"By fish group"
"Acetes shrimps","RCP 8.5","Artisanal",2017,17326.9409,"By fish group"
"Bombay duck","RCP 2.6","Artisanal",2017,59897.37527,"By fish group"
"Bombay duck","RCP 8.5","Artisanal",2017,64097.42851,"By fish group"
"Drums, croakers","RCP 2.6","Artisanal",2017,4459.704698,"By fish group"
"Drums, croakers","RCP 8.5","Artisanal",2017,4669.579936,"By fish group"
"Fourfinger threadfin","RCP 2.6","Artisanal",2017,32573.32267,"By fish group"
"Fourfinger threadfin","RCP 8.5","Artisanal",2017,32215.32562,"By fish group"
"Hilsa shad","RCP 2.6","Artisanal",2017,47318.43274,"By fish group"
"Hilsa shad","RCP 8.5","Artisanal",2017,48756.01121,"By fish group"
"Indian mackerel","RCP 2.6","Artisanal",2017,509.7605262,"By fish group"
"Indian mackerel","RCP 8.5","Artisanal",2017,615.5348971,"By fish group"
"Indo-Pacific king mackerel","RCP 2.6","Artisanal",2017,2006.370334,"By fish group"
"Indo-Pacific king mackerel","RCP 8.5","Artisanal",2017,2083.223803,"By fish group"
"Others","RCP 2.6","Artisanal",2017,52054.17015,"By fish group"
"Others","RCP 8.5","Artisanal",2017,56971.31595,"By fish group"
"Sea catfishes, coblers","RCP 2.6","Artisanal",2017,23802.14289,"By fish group"
"Sea catfishes, coblers","RCP 8.5","Artisanal",2017,22469.80711,"By fish group"
"Silver pomfret","RCP 2.6","Artisanal",2017,73851.7289,"By fish group"
"Silver pomfret","RCP 8.5","Artisanal",2017,74259.65415,"By fish group"
"Threadfins","RCP 2.6","Artisanal",2017,10677.05261,"By fish group"
"Threadfins","RCP 8.5","Artisanal",2017,11224.45265,"By fish group"
"Thryssas","RCP 2.6","Artisanal",2017,622.3607726,"By fish group"
"Thryssas","RCP 8.5","Artisanal",2017,681.996813,"By fish group"
"Bombay duck","RCP 2.6","Industrial",2017,1919.787645,"By fish group"
"Bombay duck","RCP 8.5","Industrial",2017,1945.673302,"By fish group"
"Indo-Pacific king mackerel","RCP 2.6","Industrial",2017,307.6686188,"By fish group"
"Indo-Pacific king mackerel","RCP 8.5","Industrial",2017,311.7141645,"By fish group"
"Narrowbarred Spanish mackerel","RCP 2.6","Industrial",2017,958.8428612,"By fish group"
"Narrowbarred Spanish mackerel","RCP 8.5","Industrial",2017,973.0671082,"By fish group"
"Others","RCP 2.6","Industrial",2017,17876.2874,"By fish group"
"Others","RCP 8.5","Industrial",2017,18115.13104,"By fish group"
"Sea catfishes, coblers","RCP 2.6","Industrial",2017,1296.890214,"By fish group"
"Sea catfishes, coblers","RCP 8.5","Industrial",2017,1286.415509,"By fish group"
"Silver pomfret","RCP 2.6","Industrial",2017,478.8141731,"By fish group"
"Silver pomfret","RCP 8.5","Industrial",2017,475.4944864,"By fish group"
"Acetes shrimps","RCP 2.6","Subsistence",2017,1719.376224,"By fish group"
"Acetes shrimps","RCP 8.5","Subsistence",2017,4855.245141,"By fish group"
"Banana prawn","RCP 2.6","Subsistence",2017,0.002124683,"By fish group"
"Banana prawn","RCP 8.5","Subsistence",2017,0.002119188,"By fish group"
"Barramundi","RCP 2.6","Subsistence",2017,16.76312127,"By fish group"
"Barramundi","RCP 8.5","Subsistence",2017,17.51181567,"By fish group"
"Bartail flathead","RCP 2.6","Subsistence",2017,484.1466266,"By fish group"
"Bartail flathead","RCP 8.5","Subsistence",2017,482.456696,"By fish group"
"Black pomfret","RCP 2.6","Subsistence",2017,422.8027949,"By fish group"
"Black pomfret","RCP 8.5","Subsistence",2017,426.0383784,"By fish group"
"Bombay duck","RCP 2.6","Subsistence",2017,20307.64851,"By fish group"
"Bombay duck","RCP 8.5","Subsistence",2017,20503.55065,"By fish group"
"Chinese silver pomfret","RCP 2.6","Subsistence",2017,663.010186,"By fish group"
"Chinese silver pomfret","RCP 8.5","Subsistence",2017,658.5334781,"By fish group"
"Commercial shrimps and prawns","RCP 2.6","Subsistence",2017,750.2145397,"By fish group"
"Commercial shrimps and prawns","RCP 8.5","Subsistence",2017,748.6179775,"By fish group"
